,,,,
2350,前田皮膚科・アレルギー科,長崎県大村市西大村本町212-22階,https://www.maeda-hifuka.jp/,
2351,ハニークリニック,熊本県熊本市中央区安政町1-26 日吉屋ビル4F,https://www.sc-kumamoto.cc/,
2352,とみみつ形成外科・皮膚科,熊本県熊本市中央区新市街11-11 第5ロータリービル6F,,
2353,東京スカイクリニック 熊本・熊本院,熊本県熊本市中央区下通1-1-14 マテリア8 4階,https://www.skyclinic.co.jp/,
2354,ワイズスキンケアクリニック,熊本県熊本市中央区手取本町11-1 テトリアくまもと銀染コア6F,https://www.ys-skin.com/,
2355,共立美容外科 熊本院,熊本県熊本市中央区水道町5-21 コスギ不動産水道町ビル5階,https://www.kyoritsu-biyo.com/clinic/kumamoto,"【経験豊富な医師が丁寧にカウンセリング】 日本美容外科医師会認定の医療機関。保険診療の外科や麻酔科で経験豊富な医師のみ在籍！技術力のあるベテラン医師が真摯にカウンセリングを行うため、初心者でも安心感◎
【二重術は痛み軽減と目立ちにくさを追求】 麻酔にもこだわり、痛みや腫れに配慮した共立式P-PL挙筋法！極細の糸を使用。結び目をまぶたの中に隠すことができるため目立ちにくい◎オプションで34Gの極細針もご用意！
【豊富な症例あり！自然な豊胸術】 柔らかく自然・バレにくい豊胸を追求。患者様のご要望に合わせて、シリコンバッグや脂肪注入から選択！当院は各種脂肪濃縮システムの正規取り扱いクリニック◎"
2356,かよこ・クリニック,熊本県熊本市中央区上通町1-17 ソネットビル2Ｆ,https://www.nakamura-biyou.com/,
2357,上通クリニック,熊本県熊本市中央区上通町5-20 セントラルハイツ202号,,
2358,ファーストビューティクリニック 熊本上通院,熊本県熊本市中央区南坪井町1-1 並木坂N・Kビル5F,https://kumamoto.fbc-web.com/,
2359,ふくとみクリニック,熊本県八代市花園町６－１,https://www.fucl.iinaa.net/,
2360,家入整形外科,熊本県阿蘇市内牧353,https://www.aso.ne.jp/~ieirihp/,
2361,ビオーラクリニック,大分県大分市末広町1-11-1 THANK BL II 6F,https://clinic-viola.com/,
2362,白山クリニック 大分,大分県大分市府内町１-２-１ 第２トレンドビル６F,https://www.e-hakusan.jp/,
2363,サトウ皮ふ科医院,大分県大分市府内町1丁目3-7 馬場ビル2F,https://websp01.com/satou/,
2364,橋本形成外科,大分県大分市府内町2-3-24 前川ビル2Ｆ,https://dr-jiro.com/,
2365,大分泌尿器科病院,大分県大分市長浜町2丁目1番,https://www.oita-hinyoukika.com/,
2366,共立美容外科 大分院,大分県大分市末広町1-1-32 末広ビル7F,https://www.kyoritsu-biyo.com/clinic/oita,"【経験豊富な医師が丁寧にカウンセリング】 日本美容外科医師会認定の医療機関。保険診療の外科や麻酔科で経験豊富な医師のみ在籍！技術力のあるベテラン医師が時間をかけて真摯にカウンセリングを行うため、初心者でも安心感◎
【目立ちにくい・痛みに配慮した二重整形】 麻酔にもこだわり、痛みや腫れに配慮した共立式P-PL挙筋法！極細の糸を使用し、結び目をまぶたの中に隠すことができるので目立ちにくい◎オプションで34Gの極細針もご用意
【注入施術もお任せ♪】 顔全体のバランスを考えて、どの方向から見ても美しさが引き立つデザインに◎経験豊富な医師が施術前にしっかりカウンセリングを行い、痛みを抑えるテクニック＆適切な量と深さで注入！"
2367,大分皮膚科,大分県大分市高砂町2-50 オアシスひろば21-3F,https://www.bihada.org/,
2368,アリナガ美容外科,大分県大分市中央町2丁目8-10 ヴィアレ・テッツォ ２Ｆ,https://www.ari-biyo.com,
2369,田村皮ふ科クリニック,大分県大分市中央町1-1-16,https://www.d-b.ne.jp/hifu/,
2370,濱田皮膚科医院,大分県大分市南鶴崎2-5-11,https://www.hamada-hifuka.jp/,
2371,坂本整形・形成外科,大分県大分市森町４４２ー７,https://sakamoto-sk-clinic.or.jp/,
2372,牧野皮膚科形成外科内科医院 美容外科・形成外科・抗加齢医学外来,大分県大分市明野東2-32-27,https://biyougeka-m.com/,
2373,岡本皮ふ科クリニック,大分県大分市大在中央2-6-3,https://nttbj.itp.ne.jp/0975289245/index.html,
2374,しぶや皮ふ科・形成外科,大分県大分市羽屋新町1組,https://www.sby-keisei.com/,
2375,みうら皮ふ科クリニック,大分県大分市大字玉沢707-1,https://www.miura-cl.com/,
2376,Be Clinic 別府,大分県別府市照波園町2-32,https://www.beclinic.jp,
2377,くらた医院,大分県別府市堀田四丁目2番,https://www.kurata-clinic.com/,
2378,おおいし皮フ科クリニック,大分県別府市石垣東3-1-34,https://ohishi-clinic.jp/,
2379,別府駅前クリニック,大分県別府市北浜１丁目3-12-3Ｆ,https://www.bec-medicube.com/,
2380,鳴海クリニック,大分県別府市楠町１４－８,https://www.narumi-clinic.jp/,
2381,にしむら皮ふ科医院 中津高野医院,大分県中津市豊田町1丁目８０７－１,https://www.nishimura-hifuka.or.jp/index.html,
2382,にしむら皮ふ科医院 宇佐本院,大分県宇佐市大字葛原７８０－１,https://www.nishimura-hifuka.or.jp/index.html,
2383,いしかわ皮ふ科・形成外科 豊後大野院,大分県豊後大野市三重町市場1273-1,https://www.ishikawa-dermatology.com/,
2384,コムロクリニック 宮崎院,宮崎県宮崎市橘通西 3-10-27 リバティスクエアビル7F,https://komuroclinic.jp/,
2385,みやざき美容クリニック,宮崎県宮崎市船塚3-195,https://www.miyazaki-biyou.com/,
2386,中野医院,宮崎県宮崎市橘通東4-6-18,https://www.clinic-nakano.com/,
2387,みきクリニック宮崎,宮崎県宮崎市広島1-17-33 K&amp;PROCEEDビル 3F,https://www.mikiclinic.com/access/index.html,
2388,よこうち皮ふ科・形成外科,宮崎県宮崎市大島町原の前1445-69,https://www.yokouchiclinic.jp/,
2389,きくち皮膚科泌尿器科クリニック,宮崎県宮崎市中村東2-1-29,https://www.kikuchi-hifuka-hinyoukika-cl.com/,
2390,こんどう形成外科,宮崎県宮崎市城ケ崎4-8-17,https://www.kon-dou.com/index.html,
2391,いき形成外科ひふ科クリニック,宮崎県都城市年見町24-5,https://www.iki-clinic.com/,
2392,高橋医院美容皮膚科,宮崎県延岡市北浦町古江2349,https://takahashibiyou.sakura.ne.jp/html/nobeokabiyou/nobeokabiyoumein.htm,
2393,大塚皮膚科医院,宮崎県西都市御舟町2丁目52番地,https://www.otsuka.or.jp/hifuka/,
2394,えびの第一クリニック,宮崎県えびの市大字原田2236,,
2395,品川スキンクリニック鹿児島院,鹿児島県鹿児島市中央町3-1 第1NTビル7階,https://shinagawa-skin.com/clinic/kagoshima/,
2396,吉井クリニック,鹿児島県鹿児島市中央町4-34 ヨシマツビル６Ｆ,https://www1.bbiq.jp/yoshii-clinic/,
2397,はつき皮膚科クリニック,鹿児島県鹿児島市中央町6-8 メディカルプラザ中央2F,https://www.hatsuki-clinic.net/,
2398,荒田ひふ科クリニック,鹿児島県鹿児島市荒田2-39-16,https://arata-hifuka.com/,
2399,あおい皮膚科クリニック,鹿児島県鹿児島市真砂町2-1,https://www.aoihifuka.jp/,
2400,島田ひふ科,鹿児島県鹿児島市宇宿２丁目１８－２７ セイカスポーツクラブUSUKI 1F,https://www.minc.ne.jp/shimaderma/,
2401,あいこう皮フ科クリニック,鹿児島県鹿児島市宇宿7-14-26,https://www.11hospital.com/aikoh-hifu/,
2402,にのみや小児科・ひふ科,鹿児島県鹿児島市中山一丁目13-21,https://www.2-38.net/,
2403,野崎クリニック形成外科・美容外科,鹿児島県鹿児島市東谷山5丁目27-2,https://www.nozaki-c.jp/index.html,
2404,岩堀クリニック,鹿児島県鹿児島市坂之上6-15-15,https://iwahori-clinic.com/,
2405,鹿児島三井中央クリニック,鹿児島県鹿児島市山下町9-1 チャイムズビル６Ｆ,https://chuoh-clinic-kagoshima.com/,
2406,セイコメディカルビューティクリニック 鹿児島院,鹿児島県鹿児島市泉町5-1,https://seikomedical.com/,
2407,西蔭メディカルクリニック,鹿児島県鹿児島市東千石町1-38 アイムビル（商工会議所ビル）1階,https://www.nishikage-clinic.jp/,
2408,わかすぎ皮フ科クリニック,鹿児島県出水市中央町1390,https://www.wakasugi-clinic.jp/,
2409,ふくまる皮フ科クリニック,鹿児島県垂水市田神3480,https://www.fukumaruhifuka.com/,
2410,具志ひふ科クリニック,鹿児島県薩摩川内市東大小路町45-3,https://gushi.hospi.jp/,
2411,かわばた皮膚科,鹿児島県薩摩川内市高城町１９４４－１,https://www.kawabata-dermatol.com/,
2412,井料クリニック,鹿児島県霧島市国分広瀬2丁目28-40,https://www.iryoclinic.com/,
2413,ふたばクリニック小児科皮膚科,鹿児島県霧島市国分松木902-3,https://clinic-futaba.com/,
2414,橋口皮膚科,鹿児島県南九州市川辺町今田284-1,https://hashiguchi-derma.com/,
2415,四本信一皮膚科,鹿児島県姶良市加治木町新生町１３２－２,https://www.ys-derma.com/,
2416,ひふ科形成外科 西クリニック,鹿児島県姶良市西餠田117-1,https://www.nishi-clinic.com/,
2417,沖縄マリアクリニック,沖縄県那覇市久茂地1-2-3　 パレットパーキングビル4F,https://maria-naha.com/,
2418,ステラ美容クリニック（旧クローバー美容クリニック）,沖縄県那覇市真嘉比2丁目37-1  2F,https://www.stella-beauty-clinic.com/,
2419,品川スキンクリニック沖縄院,沖縄県那覇市おもろまち1-1-12 那覇新都心センタービル 1F,https://shinagawa-skin.com/clinic/okinawa/,
2420,ABCクリニック 沖縄院,沖縄県那覇市おもろまち4-17-15 AIビル3F,https://abc-okinawa.jp/,
2421,ＡＢＣレディースクリニック 沖縄院,沖縄県那覇市おもろまち4丁目17-15 AIビル5階,https://lady-abc.com/,
2422,新都心エストクリニック,沖縄県那覇市おもろまち四丁目17番6号 EST・BLDおもろまち6階,https://www.est-cl.com/,
2423,ジョウクリニック 那覇院,沖縄県那覇市牧志2-18-7 共伸産業ビル5F,https://www.joeclinic.jp/joe_okinawa/,"【肌管理から外科施術、他院修正も◎】 美容外科歴30年以上のキャリアと医学博士を持つ重本総院長をはじめ、全国5院に多数のプロフェッショナルが在籍。他院修正や難しい症例、複合手術もおまかせ！
【実績多数！ジョウクリ式鼻整形】 ジョウクリニックの磨き上げた技術力で理想の美鼻へ導く。黄金比率に基づいたオーダーメイド施術で、360°どこから見ても美しい鼻を追求◎
【症例豊富！理想を叶える豊胸術】 患者様の理想のサイズや形、体型に合わせて、細部までこだわる美バスト豊胸。シリコンバッグ豊胸や脂肪注入豊胸から、一人ひとりに適した施術法をご提案。"
2424,パールクリニック,沖縄県那覇市牧志3丁目12-4 高泉ビル5F,,
2425,湘南美容クリニック 那覇院,沖縄県那覇市沖縄県那覇市久茂地1丁目3番1号 久茂地セントラルビル 2階,https://www.s-b-c.net/clinic/branch/naha/,
2427,当山美容形成外科,沖縄県那覇市久茂地2-11-18,https://www.touyama.com/,
2428,形成外科KC,沖縄県那覇市久茂地2-2-2 タイムスビル6F,https://www.kokoro-manzoku.com,
2429,LAクリニック,沖縄県那覇市久茂地2-8-7 ニイモトビル10階,,
2430,宮城美容外科クリニック,沖縄県那覇市前島2-2-1(3F) O.C.Oビル（３F),https://www.miyagi-clinic.info/,
2431,開邦クリニック,沖縄県那覇市古波蔵2-4-14,https://www.kaihou-clinic.jp/,
2432,鏡原クリニック,沖縄県那覇市小禄1丁目11番1号,,
2433,クリア・スキンクリニック那覇,沖縄県那覇市安里２丁目９-８ サンステーションビル,https://www.cscnaha.com/,
2434,仲宗根整形外科,沖縄県那覇市安里388-52F,https://www.myclinic.ne.jp/naka_sone/pc/,
2435,金城町皮フ科,沖縄県那覇市繁多川3-6-26,https://www.kinjouchou-hihuka.jp/,
2436,与儀中央クリニック,沖縄県那覇市与儀３６６-２,https://www.yogichuouclinic.com/,
2437,まみ皮フ科クリニック,沖縄県宜野湾市嘉数2-2-1 広栄 メディカルビル2F,https://www.mami-clinic.com/,
2438,新垣形成外科,沖縄県宜野湾市字宇地泊2-24-22,https://www.arakakikeisei.com/,
2439,愛島クリニック,沖縄県石垣市真栄里108-7,https://ailand.jp/,
2440,本田ヒルズタワークリニック 石垣院,沖縄県石垣市字石垣416-2,https://www.xn--0ck4byd809yuwo.com/,
2441,クリニカいなみ,沖縄県浦添市牧港2丁目46番12号,https://www.inami.org/,
2442,名護皮ふ科,沖縄県名護市大北1丁目2-34,https://nago-hifuka.jp/,
2443,ハートフルクリニック,沖縄県糸満市字武富１６９-２,https://www.heartfulclinic.com/,
2444,明陽クリニック,沖縄県沖縄市園田1丁目4番5号,https://www.meiyo-clinic.sakura.ne.jp/,
2445,美里ヒフ科,沖縄県沖縄市字美里1338,https://www.misato-f.com/,
2446,ヘシキ形成外科クリニック,沖縄県沖縄市泡瀬4丁目40番1号,https://www.heshiki.jp/,
2447,原皮フ科,沖縄県宮古島市下地字上地430-4,https://www.hara-hifuka.jp/,
2448,宮古皮フ科,沖縄県宮古島市平良下里３９７－７,https://kinjouchou-hihuka.jp/miyako_hihuka/,
2449,まつしまクリニック,沖縄県読谷村字瀬名波894-2,,
2450,しんはま耳鼻科・美容外科・形成外科・しんはま皮ふ科,沖縄県中頭郡北谷町伊平2-2-10番地,https://yuumitonao.sakura.ne.jp/,
2451,美容形成外科ユートピア,沖縄県北中城村島袋１６２８-３,https://www.biyougeka-utopia.com/,
2452,アドベンチストメディカルセンター,沖縄県西原町字幸地868番地,https://www.amc.gr.jp/,
2453,又吉皮膚科,沖縄県与那原町与那原1021,https://clinic1112.flips.jp/,
2454,リゼクリニック 渋谷院,東京都渋谷区宇田川町13-8 ちとせ会館1F,https://www.rizeclinic.com/locations/shibuya_inokashira/,
2455,リゼクリニック 横浜院,神奈川県横浜市西区南幸2-8-9 ブライト横浜ビル5F,https://www.rizeclinic.com/locations/yokohama/,
2456,リゼクリニック 大阪梅田院,大阪府大阪市北区梅田2-1-21 レイズウメダビル7F,https://www.rizeclinic.com/locations/osaka_umeda/,
2457,リゼクリニック 心斎橋院,大阪府大阪市中央区南船場4-10-13 HUQUEbuilding南船場5F,https://www.rizeclinic.com/locations/osaka_shinsaibashi/,
2458,リゼクリニック 神戸三宮院,兵庫県神戸市中央区琴ノ緒町5-3-2 三宮駅前平和ビル6F,https://www.rizeclinic.com/locations/kobe_sannomiya/,
2459,リゼクリニック 名古屋栄院,愛知県名古屋市中区錦3-22-26 名古屋スルガビル3F,https://www.rizeclinic.com/locations/nagoya_sakae/,
2460,リゼクリニック 仙台院,宮城県仙台市青葉区中央3-6-12 仙台南町通ビル8F,https://www.rizeclinic.com/locations/sendai/,
2461,リゼクリニック 新潟院,新潟県新潟市中央区下大川前通七ノ町2230-37 メゾンソレイユ2F,https://www.rizeclinic.com/locations/niigata/,
2462,リゼクリニック 広島院,広島県広島市中区中町7-41 広島三栄ビル4F,https://www.rizeclinic.com/locations/hiroshima/,
2463,リゼクリニック 福岡天神院,福岡県福岡市中央区天神3-3-5 天神大産ビル7F,https://www.rizeclinic.com/locations/fukuoka_tenjinekimae/,
2464,シロノクリニックWOMAN(ウーマン),東京都渋谷区広尾1丁目1−40 恵比寿プライムスクエアプラザ 1階/2階,https://www.shirono.net/,【婦人科レーザー・クマ取りはお任せ】 さまざまな女性特有のお悩みに対して、患者さま一人ひとりのニーズに合わせた施術をご提供。診断力と技術及び経験を持つ医師が適したアプローチをご提案。
2465,シロノクリニック 銀座,東京都中央区銀座2丁目6-4 竹中ビルディング4F,https://www.shirono-ginza.net/,
2466,(閉院) シロノクリニック 池袋,東京都豊島区西池袋3-25-11 CIC IKEBUKURO BUIL8F,https://ikebukuro.shirono.net/,
2467,シロノクリニック 横浜,神奈川県横浜市西区高島2丁目19−12 横浜スカイビル 16F,https://www.shirono-yokohama.net/,【シワ・シミ悩み・糸リフトはお任せ】 わかりやすいカウンセリングがモットー。リフトアップを中心に、ヒアルロン酸やワンランク上の効果を狙った糸リフトなどを組み合わせたコンビネーションメニューを提供。シミ・肝斑のレーザー治療も幅広くご提案。
2468,シロノクリニック 大阪,大阪府大阪市北区梅田2-2-2 ヒルトンプラザウエスト4F,https://shirono.mbsq.com/,
2469,アリシアクリニック 新宿西口院,東京都新宿区西新宿7-10-7 加賀谷ビル6F,https://www.aletheia-clinic.com/about/shinjuku.html,
2470,アリシアクリニック 銀座院,東京都中央区銀座1-6-11 土志田ビルディング4F,https://www.aletheia-clinic.com/about/ginza.html,
2471,アリシアクリニック 表参道院,東京都渋谷区神宮前1-9-18 原宿パトリアビル5F,https://www.aletheia-clinic.com/about/omotesando.html,
2472,アリシアクリニック 横浜院,神奈川県横浜市西区北幸1-1-8 エキニア横浜ビル8F,https://www.aletheia-clinic.com/about/yokohama.html,
2473,アリシアクリニック 船橋院,千葉県船橋市本町2-1-1 船橋スクエア21 106,https://www.aletheia-clinic.com/about/funabashi.html,
2474,アリシアクリニック 新宿東口院,東京都新宿区新宿3丁目13-5 クリハシビル7F,https://www.aletheia-clinic.com/about/shinjuku_east.html,
2475,アリシアクリニック 渋谷駅前院,東京都渋谷区道玄坂1-3-3 楠本ビル7F,https://www.aletheia-clinic.com/about/shibuya.html,
2476,アリシアクリニック 大宮院,埼玉県さいたま市大宮区大門町2丁目1-1 エキニア大宮3F,https://www.aletheia-clinic.com/about/omiya.html,
2477,アリシアクリニック 上野院,東京都台東区東上野2丁目18−6 ときわビル 6F,https://www.aletheia-clinic.com/about/ueno.html,
2478,アリシアクリニック 柏院,千葉県柏市旭町1-1-4 アサノビル5F,https://www.aletheia-clinic.com/about/kashiwa.html,
2479,東京ビューティークリニック 新宿アイランドタワー院,東京都新宿区西新宿6-5-1 新宿アイランドタワー3F,https://www.tokyobeauty.jp/clinic/shinjuku.php,
2480,東京ビューティークリニック 札幌院,北海道札幌市中央区北四条西 2−1−1 カメイ札幌駅前ビル3F,https://www.tokyobeauty.jp/clinic/sapporo.php,
2481,東京ビューティークリニック 大宮院,埼玉県さいたま市大宮区桜木町1-1-26 石井畜産ビル6F,https://www.tokyobeauty.jp/clinic/omiya.php,
2482,東京ビューティークリニック 名古屋院,愛知県名古屋市中村区名駅四丁目2番9号 名駅クリスタルビル6F,https://www.tokyobeauty.jp/clinic/nagoya.php,
2483,新宿クレアクリニック 渋谷院,東京都渋谷区渋谷1-6-7 ICIビル 3F,https://clair-clinic.com/access/shibuya.html,
2484,湘南美容クリニック 福島院,福島県福島市栄町6-1 メディアシティエスタ4階,https://www.s-b-c.net/clinic/branch/fukushima/,
2485,湘南美容クリニック 宇都宮院,栃木県宇都宮市東宿郷2丁目4番3号 宇都宮大塚ビル3階,https://www.s-b-c.net/clinic/branch/utsunomiya/,
2486,おおしま皮膚科,東京都渋谷区桜丘町25-18 ＮＴ渋谷ビル,https://shibuya-hifuka.jp/,
2487,いしいクリニック築地,東京都中央区築地3-4-7 銀鱗ビル5階,https://ishii-skin.jp/,
2488,東京美容外科 新宿院,東京都新宿区新宿3-19-4 MLJビル9F,https://www.tkc-biyou.jp/shinjuku/,
2489,(閉院) リッツ美容外科 名古屋院,愛知県名古屋市中村区名駅4-16-33 PACIFIC SQUARE MEIEKI 3F,https://www.ritz-nagoya.com/,
2490,NAOクリニック,福岡県福岡市博多区博多駅前3丁目26-5 Ｍビル1号館8Ｆ,https://nao-clinic.com/,
2492,(閉院) 銀座美容外科クリニック 新宿院,東京都新宿区新宿3-25-1 ヒューリック新宿ビル8F,https://www.ginzabiyou.jp/clinic_shinjuku.html,
2493,松井医院,東京都港区西新橋3-9-3 内山ビル5F,https://www.ml-clinic2.com/index.html,
2494,(閉院) KM銀座クリニック,東京都中央区銀座1-16-1 東貨ビル7F,https://www.kmshinjuku.com/,
2495,ニドークリニック名古屋,愛知県名古屋市中区錦3-22-26 ナゴヤスルガビル2F,https://nido-nagoya.com/,
2496,NDクリニック,大阪市北区曽根崎2丁目7-4 エムヴォランテウメダ 8階,https://nd-clinic.jp/,
2497,(閉院) エストクリニック 町田院,東京都町田市原町田3-2-6 TMビル3F,https://www.hellobiyou.com/clinic/machida/,
2498,湘南美容クリニック 名古屋栄院,愛知県名古屋市中区錦3丁目16-27 栄パークサイドプレイス6階,https://www.s-b-c.net/clinic/branch/nagoyasakae/,"【全国100院以上の大手グループ！】 大手の強みを活かして品質とリーズナブルさを両立！保証制度も充実◎
【全国から指名多数の中野ドクター◎】 二重整形・クマ取り・鼻整形はお任せ♪SBC公認おすすめドクターが理想を叶える
【アットホーム＆駅近で通いやすい♪】 東山線 2番出口 徒歩1分！一人ひとりに合った施術を丁寧にご提案"
2499,湘南美容クリニック 浜松院,静岡県浜松市中区旭町12-1 遠鉄百貨店 新館8階,https://www.s-b-c.net/clinic/branch/hamamatsu/,"【全国100院以上の大手グループ！】 大手の強みを活かして品質とリーズナブルさを両立！保証制度も充実◎
【豊富な症例×技術力を持つ小泉院長】 二重、クマ取り、小顔、脂肪吸引はおまかせ♪オーダーメイドの仕上がり◎
【アットホーム＆駅近で通いやすい♪】 一人ひとりに合った施術を丁寧にご提案♡JR浜松駅徒歩5分でアクセス抜群"
2500,湘南美容クリニック 新潟院,新潟県新潟市中央区万代1-3-10 新潟万代ビル8階,https://www.s-b-c.net/clinic/branch/niigata/,
2501,MAME（南青山メディカルエステティック） 大阪心斎橋店（SBCプロデュース）,大阪府大阪市中央区心斎橋筋2-7-18 プライムスクエア心斎橋8F,https://www.ma-me.jp/,
2502,湘南美容歯科 大阪心斎橋院,大阪府大阪市中央区心斎橋筋2-7-18 プライムスクエア心斎橋10F,https://www.s-b-c.net/clinic/clinic_shinsaibashi.html,
2503,湘南歯科クリニック 名古屋院,愛知県名古屋市中村区椿町1-16 井門名古屋ビル4F,https://www.sbc-dental.com/clinic/nagoya/,
2504,湘南美容歯科 横浜院,神奈川県横浜市神奈川区鶴屋町2-21-8 第一安田ビル5F,https://www.sbc-dental.com/clinic/yokohama/,
2505,湘南美容歯科 新宿院,東京都新宿区西新宿7-10-1 O-GUARD SHINJUKU(オーガード新宿) 8階,https://www.sbc-dental.com/clinic/shinjuku/,
2506,湘南美容クリニック 大阪京橋院,大阪府大阪市都島区東野田町2-9-7 K2ビル4階,https://www.s-b-c.net/clinic/branch/osakakyobashi/,
2507,湘南美容皮膚科 福岡レーザー院,福岡県福岡市中央区大名2-1-35 トライエント山崎ビル8F,https://www.sbc-skincare.com/clinic/clinic_laserfukuoka.html,
2508,湘南美容皮膚科 大阪レーザー院,大阪府大阪市北区曾根崎新地1-4-12 桜橋プラザビル6F,https://www.sbc-skincare.com/clinic/clinic_laserosaka.html,
2509,湘南美容皮膚科 横浜レーザー院,神奈川県横浜市西区高島2-19-12 横浜スカイビル16F,https://www.sbc-skincare.com/clinic/clinic_laseryokohama.html,
2510,レーザー西新宿院/スキンLab新宿（メンズレーザー西新宿院）,東京都新宿区西新宿7-21-3 西新宿大京ビル7F,https://www.s-b-c.net/clinic/branch/ns-laser/,
2511,湘南美容皮膚科 西新宿レーザー院（女性脱毛専用）,東京都新宿区西新宿7-21-3 西新宿大京ビル7F,https://www.sbc-skincare.com/clinic/clinic_lasernishishinjuku.html,
2512,湘南美容皮膚科 新宿レーザー院,東京都新宿区歌舞伎町2-46-3 西武新宿駅前ビル7F,https://www.sbc-skincare.com/clinic/clinic_laser.html,
2513,(閉院) AGAルネッサンスクリニック 大阪院,大阪府大阪市北区梅田1-9-20 大阪マルビル5F,,
2514,湘南メディカルクリニック 横浜院（血管外科）,神奈川県横浜市西区高島2-19-12 横浜スカイビル16F,,
2515,湘南メディカルクリニック 大阪院（血管外科）,大阪府大阪市北区曾根崎新地1-4-12 桜橋プラザビル6F,,
2516,湘南メディカルクリニック 新宿院（血管外科）,東京都新宿区西新宿7-21-3 西新宿大京ビル7F,,
2517,新宿近視クリニック,東京都新宿区歌舞伎町2-46-3 西武新宿駅前ビル7F,,
2518,六本木レディースクリニック（不妊治療専門）,東京都港区六本木7-15-17 ユニ六本木ビル3F,,
2519,西新宿整形外科クリニック,東京都新宿区西新宿7-21-3 西新宿大京ビル7階,https://www.ns-seikeigeka.com/,
2520,共立美容外科 横浜院,神奈川県横浜市西区北幸1-8-2 犬山西口ビルヂング8F,https://www.kyoritsu-biyo.com/clinic/yokohama,"【経験豊富な医師が丁寧にカウンセリング】 日本美容外科医師会認定の医療機関。保険診療の外科や麻酔科で経験豊富な医師のみ在籍！技術力のあるベテラン医師が時間をかけて真摯にカウンセリングを行うため、初心者でも安心感◎
【目立ちにくい・痛みに配慮した二重整形】 麻酔にもこだわり、痛みや腫れに配慮した共立式P-PL挙筋法！極細の糸を使用し、結び目をまぶたの中に隠すことができるので目立ちにくい◎オプションで34Gの極細針もご用意
【注入施術もお任せ♪】 顔全体のバランスを考えて、どの方向から見ても美しさが引き立つデザインに◎経験豊富な医師が施術前にしっかりカウンセリングを行い、痛みを抑えるテクニック＆適切な量と深さで注入！"
2521,共立美容外科 柏院,千葉県柏市旭町1-1-5 浜島ビル5F,https://www.kyoritsu-biyo.com/clinic/kashiwa.php,
2522,共立美容外科 大宮院,埼玉県さいたま市大宮区仲町2-23-2 大宮仲町センタービル3階,https://www.kyoritsu-biyo.com/clinic/omiya,
2523,東京美容外科 諫早院,長崎県諫早市東本町3-13 三村医院内,https://t.afi-b.com/visit.php?guid=ON&a=u6392u-f2158102&p=L620469c,
2526,東京美容外科 佐賀院,佐賀県佐賀市駅前中央1-14-20 七田ビル2F,https://t.afi-b.com/visit.php?guid=ON&a=u6392u-f2158102&p=L620469c,
2527,東京美容外科 山口院,山口県下関市秋根西町1-3-9 小林ビル3F,https://www.tkc110.jp/shimonoseki/,
2528,RISA CLINIC（リサクリニック）,大阪府堺市堺区一条通17-28 梅井ビル3F・4F（受付）,https://risa-clinic.com/,
2529,ララクリニック,東京都渋谷区恵比寿南1-25-1 プラックスビル301,https://rara-clinic.com/,
2530,キルシェクリニック,東京都港区赤坂2-17-58 福住ビル3F,https://kirsche.clinic/,
2531,はなふさ皮膚科 新座院,埼玉県新座市野火止5-10-26,https://mitakahifu.com/niiza/top/,
2532,わたなべ皮フ科・形成外科,大阪府八尾市北本町1-3-5,https://watanabe-biyohifuka.com/,
2533,(閉院) 藤・ナチュレ美容クリニック 横浜院,神奈川県横浜市西区南幸2-7-12 石辺ビル3階,https://fuji-nature.com,
2535,神戸ゆりクリニック,兵庫県神戸市中央区北長狭通3-2-3 ニューグランドビル7階,https://yuri-clinic.jp/,
2536,ヴィヴェンシアクリニック,大阪府大阪市北区梅田2丁目4番7号 桜橋ニコービル2階,https://vivencia-clinic.co.jp/,
2537,京塚クリニック,熊本県熊本市中央区帯山3-38-13,https://www.kyozuka-clinic.com/,
2538,品川スキンクリニック熊本院,熊本県熊本市中央区紺屋今町1-1 シティ12ビル5F,https://shinagawa-skin.com/clinic/kumamoto/,
2539,美容外科川崎クリニック 大阪梅田院,大阪府大阪市北区梅田1-2-2 大阪駅前第2ビル2階,https://www.304783.com/,"【ハイクオリティな技術を追求】 カウンセリングから施術まで医師が一貫して担当！患者様との信頼関係を大切にしながら、クオリティも価格設定も妥協しない医療を追求◎
【カウンセリング代＋麻酔代込み♪】 経験豊富な医師による施術を適正価格で提供！保証制度もあり！「隠れた魅力を引き出すためのお手伝い」がモットー。他院修正にも対応◎
【""大人""のエイジングケア】 効果と持続期間にこだわった糸リフト！耳軟骨にしっかり固定することでリフトアップを目指す。若々しい印象へ◎"
2540,川崎クリニック 神戸院,兵庫県神戸市中央区八幡通4丁目2-14 トロア神戸ビル7F,https://www.304783.com/,
2541,(閉院) リゼクリニック 京都四条院,京都府京都市下京区鶏鉾町493 ムーンバットビル5F,https://www.rizeclinic.com/clinic/kyoto_shijo/detail.html,
2542,リゼクリニック 札幌院,北海道札幌市中央区南三条西5-1-1 nORBESA5F,https://www.rizeclinic.com/locations/sapporo/,
2543,(閉院) リゼクリニック 四日市院（Sonoメディカル美容クリニック提携院）,三重県四日市市朝日町1-9 Sono Lumiereビル2F,https://www.rizeclinic.com/clinic/yokkaichi/,
